,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x,y,January_Popular_Score,February_Popular_Score,March_Popular_Score,April_Popular_Score,May_Popular_Score,June_Popular_Score,July_Popular_Score,August_Popular_Score,September_Popular_Score,October_Popular_Score,November_Popular_Score,December_Popular_Score
2208,2019,13,103954,103954,381-387 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Tavistock House Cafe,4511,Cafes and Restaurants,Seats - Indoor,35,144.96139,-37.81825,,827.033,993.568,909.22,967.95,885.499,964.955,979.6,927.743,1047.181,998.722,1060.379
2209,2019,13,103954,103954,381-387 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Tavistock House Cafe,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96139,-37.81825,,827.033,993.568,909.22,967.95,885.499,964.955,979.6,927.743,1047.181,998.722,1060.379
2210,2019,13,104002,104002,376-388 Flinders Street MELBOURNE 3000,Melbourne (CBD),Iseya Icecream Bar And Cafe,4512,Takeaway Food Services,Seats - Indoor,20,144.96155,-37.81884,,915.086,1138.214,1014.511,857.359,753.452,825.17,808.885,793.711,908.891,828.949,985.354
2211,2019,13,106435,106435,21-31 Market Street MELBOURNE 3000,Melbourne (CBD),The Trust,4511,Cafes and Restaurants,Seats - Indoor,450,144.96042,-37.81865,,719.289,890.42,797.732,675.298,594.229,650.527,638.016,622.303,715.3,648.629,771.989
2212,2019,13,108060,108060,19-35 Queen Street MELBOURNE 3000,Melbourne (CBD),Koffi Bar,4511,Cafes and Restaurants,Seats - Indoor,36,144.96178,-37.81823,,905.813,1091.246,998.905,1063.045,972.652,1059.875,1075.866,1019.009,1149.73,1096.759,1164.318
2213,2019,13,110151,110151,22-38 William Street MELBOURNE 3000,Melbourne (CBD),Shiraaz at CBD Fine Indian Cuisine,4511,Cafes and Restaurants,Seats - Indoor,90,144.95997,-37.81878,,668.359,825.552,739.102,624.826,549.546,601.649,589.953,575.72,662.031,600.146,715.109
2214,2019,17,103591,103591,1-9 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Bon,4512,Takeaway Food Services,Seats - Indoor,13,144.97204,-37.81584,281.155,322.602,340.28,296.135,352.732,294.574,338.507,346.613,314.926,285.324,323.433,
2215,2019,17,103591,103591,1-9 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Vacation,4511,Cafes and Restaurants,Seats - Indoor,19,144.97204,-37.81584,281.155,322.602,340.28,296.135,352.732,294.574,338.507,346.613,314.926,285.324,323.433,
2216,2019,17,103591,103591,1-9 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Bonnie Coffee Co,4511,Cafes and Restaurants,Seats - Indoor,14,144.97204,-37.81584,281.155,322.602,340.28,296.135,352.732,294.574,338.507,346.613,314.926,285.324,323.433,
2217,2019,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Grill'd,4511,Cafes and Restaurants,Seats - Indoor,60,144.97173,-37.81546,315.2,362.042,381.466,332.482,394.712,330.808,380.006,383.206,357.487,324.276,352.708,321.897
2218,2019,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Grill'd,4511,Cafes and Restaurants,Seats - Outdoor,36,144.97173,-37.81546,315.2,362.042,381.466,332.482,394.712,330.808,380.006,383.206,357.487,324.276,352.708,321.897
2219,2019,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Fair Trader Cafe (Kiosk),4511,Cafes and Restaurants,Seats - Indoor,33,144.97173,-37.81546,315.2,362.042,381.466,332.482,394.712,330.808,380.006,383.206,357.487,324.276,352.708,321.897
2220,2019,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Fair Trader Cafe,4511,Cafes and Restaurants,Seats - Indoor,100,144.97173,-37.81546,315.2,362.042,381.466,332.482,394.712,330.808,380.006,383.206,357.487,324.276,352.708,321.897
2221,2019,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The French Brasserie,4511,Cafes and Restaurants,Seats - Indoor,85,144.97173,-37.81546,315.2,362.042,381.466,332.482,394.712,330.808,380.006,383.206,357.487,324.276,352.708,321.897
2222,2019,17,103592,103592,11-37 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The French Brasserie,4511,Cafes and Restaurants,Seats - Outdoor,15,144.97173,-37.81546,315.2,362.042,381.466,332.482,394.712,330.808,380.006,383.206,357.487,324.276,352.708,321.897
2223,2019,17,103920,103920,87-89 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Trinket,4511,Cafes and Restaurants,Seats - Indoor,80,144.97139,-37.81543,296.086,340.308,358.551,312.849,371.056,310.027,356.844,364.819,336.86,303.684,339.162,303.161
2224,2019,17,103920,103920,87-89 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Trinket,4511,Cafes and Restaurants,Seats - Outdoor,5,144.97139,-37.81543,296.086,340.308,358.551,312.849,371.056,310.027,356.844,364.819,336.86,303.684,339.162,303.161
2225,2019,17,103920,103920,87-89 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Swiss Club Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,144.97139,-37.81543,296.086,340.308,358.551,312.849,371.056,310.027,356.844,364.819,336.86,303.684,339.162,303.161
2226,2019,17,103922,103922,95-101 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Garden State Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,326,144.9711,-37.81553,271.478,312.025,328.737,286.841,340.212,284.286,327.201,334.305,308.863,278.788,310.626,277.924
2227,2019,17,103923,103923,103-105 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Cafe Kinetic,4511,Cafes and Restaurants,Seats - Indoor,100,144.97096,-37.81557,261.43,300.476,316.564,276.22,327.617,273.775,315.097,321.845,297.428,268.607,298.977,267.619
2228,2019,17,103923,103923,103-105 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Cafe Kinetic,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97096,-37.81557,261.43,300.476,316.564,276.22,327.617,273.775,315.097,321.845,297.428,268.607,298.977,267.619
2229,2019,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Indoor,110,144.97083,-37.81561,252.438,290.141,305.671,266.718,316.346,264.368,304.265,310.706,287.196,259.478,288.568,258.4
2230,2019,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Outdoor,4,144.97083,-37.81561,252.438,290.141,305.671,266.718,316.346,264.368,304.265,310.706,287.196,259.478,288.568,258.4
2231,2019,17,103925,103925,121-123 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Sake Restaurant and Bar,4511,Cafes and Restaurants,Seats - Indoor,125,144.97051,-37.81567,234.602,269.64,284.063,247.863,293.99,245.712,282.777,288.593,266.897,241.376,267.901,240.111
2232,2019,17,103926,103926,125-127 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Chin Chin Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,144.9704,-37.81569,,,,,,,,,,288.468,292.205,
2233,2019,17,103928,103928,133-135 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Meatball & Wine Bar,4511,Cafes and Restaurants,Seats - Indoor,53,144.97016,-37.81574,,,,,,,,,,352.572,461.612,
2234,2019,17,103928,103928,133-135 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Meatball & Wine Bar,4511,Cafes and Restaurants,Seats - Outdoor,27,144.97016,-37.81574,,,,,,,,,,352.572,461.612,
2235,2019,17,103930,103930,141-143 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Coda Bar & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.96988,-37.8158,,,,,,,,,,987.163,1023.177,
2236,2019,17,104021,104021,142-148 Flinders Street MELBOURNE 3000,Melbourne (CBD),The Duke of Wellington,4520,"Pubs, Taverns and Bars",Seats - Indoor,340,144.97009,-37.81641,,,,,,,,,,297.496,148.293,
2237,2019,17,104021,104021,142-148 Flinders Street MELBOURNE 3000,Melbourne (CBD),The Duke of Wellington,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,144.97009,-37.81641,,,,,,,,,,297.496,148.293,
2238,2019,17,104022,104022,138-140 Flinders Street MELBOURNE 3000,Melbourne (CBD),Cento Mani,4512,Takeaway Food Services,Seats - Indoor,17,144.97034,-37.81637,,,,,,,,,,868.525,944.644,
2239,2019,17,104023,104023,134-136 Flinders Street MELBOURNE 3000,Melbourne (CBD),Desi Dhaba,4511,Cafes and Restaurants,Seats - Indoor,90,144.97043,-37.8163,,,,,,,,,,838.906,968.875,
2240,2019,17,104026,104026,104-112 Flinders Street MELBOURNE 3000,Melbourne (CBD),Pastuso,4511,Cafes and Restaurants,Seats - Indoor,170,144.97116,-37.81601,290.252,,,293.41,346.574,292.921,346.192,389.048,318.435,150.665,366.876,306.921
2241,2019,17,104027,104027,100-102 Flinders Street MELBOURNE 3000,Melbourne (CBD),A Hereford Beefstouw,4511,Cafes and Restaurants,Seats - Indoor,125,144.97137,-37.81594,142.48,,,134.14,164.989,139.842,170.159,186.036,104.604,217.413,277.529,
2242,2019,17,104028,104028,96-98 Flinders Street MELBOURNE 3000,Melbourne (CBD),Tonka Bar & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,120,144.97148,-37.8159,302.661,337.333,363.896,320.364,365.184,310.475,357.875,375.305,305.95,171.544,328.793,
2243,2019,17,107003,107003,10-20 Oliver Lane MELBOURNE 3000,Melbourne (CBD),Bowery to Williamsburg,4511,Cafes and Restaurants,Seats - Indoor,20,144.97029,-37.81615,,,,,,,,,,861.149,991.764,
2244,2019,17,107003,107003,10-20 Oliver Lane MELBOURNE 3000,Melbourne (CBD),Bowery to Williamsburg,4511,Cafes and Restaurants,Seats - Outdoor,29,144.97029,-37.81615,,,,,,,,,,861.149,991.764,
2245,2019,17,108593,108593,24-30 Russell Street MELBOURNE 3000,Melbourne (CBD),Lucy Liu's Kitchen & Bar,4511,Cafes and Restaurants,Seats - Indoor,100,144.9699,-37.816,,,,,,,,,,379.719,498.477,
2246,2019,17,110277,110277,11-15 Duckboard Place MELBOURNE 3000,Melbourne (CBD),Lee Ho Fook,4511,Cafes and Restaurants,Seats - Indoor,70,144.97132,-37.81559,277.23,318.625,335.702,292.965,347.386,290.252,334.118,341.61,315.413,284.382,317.498,283.845
2247,2019,17,574438,574438,84-94 Flinders Street MELBOURNE 3000,Melbourne (CBD),Eau-De-Vie,4520,"Pubs, Taverns and Bars",Seats - Indoor,136,144.97168,-37.81595,317.833,355.245,381.961,337.753,381.803,327.408,377.209,380.72,332.267,170.823,333.228,
2248,2019,18,103914,103914,31-35 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Fonda Flinders Lane,4511,Cafes and Restaurants,Seats - Indoor,140,144.97329,-37.8149,501.078,574.201,606.121,527.883,627.763,524.483,602.887,618.006,558.096,499.911,574.783,
2249,2019,18,103915,103915,37-45 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Cumulus Inc/Cumulus Up,4511,Cafes and Restaurants,Seats - Indoor,141,144.97313,-37.81494,487.7,559.092,590.079,513.762,611.222,510.623,586.884,601.507,544.287,488.022,560.217,
2250,2019,18,103918,103918,61-73 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Cecconi's Flinders Lane,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97251,-37.81506,370.841,424.451,446.417,389.429,466.873,389.059,447.201,452.057,401.37,430.941,491.401,
2251,2019,18,103918,103918,61-73 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Cecconi's Flinders Lane,4511,Cafes and Restaurants,Seats - Indoor,180,144.97251,-37.81506,370.841,424.451,446.417,389.429,466.873,389.059,447.201,452.057,401.37,430.941,491.401,
2252,2019,18,103919,103919,75-77 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Eastside,4511,Cafes and Restaurants,Seats - Indoor,10,144.97224,-37.81515,236.357,256.069,274.8,246.206,286.87,241.479,279.405,281.092,174.172,393.864,447.872,
2253,2019,18,103919,103919,75-77 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Indoor,18,144.97224,-37.81515,236.357,256.069,274.8,246.206,286.87,241.479,279.405,281.092,174.172,393.864,447.872,
2254,2019,18,103919,103919,75-77 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Outdoor,8,144.97224,-37.81515,236.357,256.069,274.8,246.206,286.87,241.479,279.405,281.092,174.172,393.864,447.872,
2255,2019,18,104033,104033,26-30 Flinders Street MELBOURNE 3000,Melbourne (CBD),Felt Restaurant,4511,Cafes and Restaurants,Seats - Indoor,40,144.97359,-37.81529,395.406,452.384,477.586,417.174,494.445,413.063,475.574,488.053,437.11,406.012,460.184,
2256,2019,18,108975,108975,1-9 Spring Street MELBOURNE 3000,Melbourne (CBD),The Truffula Seed Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,144.97379,-37.81499,460.428,526.204,555.805,485.39,575.523,480.944,553.526,567.67,505.322,459.728,525.039,
2257,2019,18,108976,108976,13-23 Spring Street MELBOURNE 3000,Melbourne (CBD),Mercure Hotel,4400,Accommodation,Seats - Indoor,80,144.9742,-37.81477,477.482,546.437,576.568,506.258,595.357,497.113,574.401,592.865,533.214,465.836,535.029,
2258,2019,18,111021,111021,55 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Tom Thumb Espresso,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97284,-37.81486,437.455,500.534,526.521,459.359,550.598,458.871,527.454,533.221,472.631,507.226,581.757,
2259,2019,18,111021,111021,55 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Tom Thumb Espresso,4511,Cafes and Restaurants,Seats - Indoor,15,144.97284,-37.81486,437.455,500.534,526.521,459.359,550.598,458.871,527.454,533.221,472.631,507.226,581.757,
2260,2019,18,111071,111071,46-74 Flinders Street MELBOURNE 3000,Melbourne (CBD),The Press Club,4511,Cafes and Restaurants,Seats - Indoor,50,144.97272,-37.81546,354.1,406.073,428.437,373.053,443.959,370.811,426.224,436.658,395.684,358.411,407.75,
2261,2019,18,111071,111071,46-74 Flinders Street MELBOURNE 3000,Melbourne (CBD),No 8 Exhibition Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.97272,-37.81546,354.1,406.073,428.437,373.053,443.959,370.811,426.224,436.658,395.684,358.411,407.75,
2262,2019,18,111071,111071,46-74 Flinders Street MELBOURNE 3000,Melbourne (CBD),Gazi,4511,Cafes and Restaurants,Seats - Indoor,160,144.97272,-37.81546,354.1,406.073,428.437,373.053,443.959,370.811,426.224,436.658,395.684,358.411,407.75,
2263,2019,2,111467,103973,King Street MELBOURNE 3000,Melbourne (CBD),Sea Life Melbourne Aquarium,8921,Zoological and Botanical Gardens Operation,Seats - Indoor,164,144.95851,-37.82059,416.351,416.887,451.369,417.837,430.812,186.195,241.822,260.533,,738.9,484.163,626.183
2264,2019,2,111467,103973,King Street MELBOURNE 3000,Melbourne (CBD),Sea Life Melbourne Aquarium,8921,Zoological and Botanical Gardens Operation,Seats - Outdoor,34,144.95851,-37.82059,416.351,416.887,451.369,417.837,430.812,186.195,241.822,260.533,,738.9,484.163,626.183
2265,2019,21,108970,108970,44-64 Spencer Street MELBOURNE 3000,Melbourne (CBD),Restaurant 1903,4511,Cafes and Restaurants,Seats - Indoor,75,144.95478,-37.81973,649.053,697.522,751.456,694.676,788.191,687.16,776.236,776.933,695.814,782.708,731.355,657.279
2266,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Buddabah,4511,Cafes and Restaurants,Seats - Indoor,26,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2267,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Buddabah,4511,Cafes and Restaurants,Seats - Outdoor,72,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2268,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Sargon,4512,Takeaway Food Services,Seats - Indoor,20,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2269,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Virgin Active Australia Pty Ltd,4511,Cafes and Restaurants,Seats - Indoor,40,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2270,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Poked,4511,Cafes and Restaurants,Seats - Indoor,34,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2271,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Poked,4511,Cafes and Restaurants,Seats - Outdoor,18,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2272,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Stockroom567,4511,Cafes and Restaurants,Seats - Indoor,90,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2273,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Spudbar Collins Street 567,4511,Cafes and Restaurants,Seats - Indoor,16,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2274,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Guzman Y Gomez,4512,Takeaway Food Services,Seats - Outdoor,11,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2275,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Isshin Healthy Food,4511,Cafes and Restaurants,Seats - Outdoor,18,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2276,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Earl Canteen,4511,Cafes and Restaurants,Seats - Indoor,10,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2277,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Earl Canteen,4511,Cafes and Restaurants,Seats - Outdoor,23,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2278,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Pho Nom,4511,Cafes and Restaurants,Seats - Indoor,16,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2279,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Pho Nom,4511,Cafes and Restaurants,Seats - Outdoor,28,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2280,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Black Rice,4511,Cafes and Restaurants,Seats - Indoor,44,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2281,2019,21,579252,579252,559-587 Collins Street MELBOURNE 3000,Melbourne (CBD),Black Rice,4511,Cafes and Restaurants,Seats - Outdoor,30,144.95572,-37.81902,537.536,609.817,623.079,567.555,690.426,582.886,667.388,665.825,599.148,676.231,603.172,521.665
2282,2019,21,606461,606461,607-623 Collins Street MELBOURNE 3000,Melbourne (CBD),Batman's Hill On Collins Hotel,4400,Accommodation,Seats - Indoor,175,144.95469,-37.81929,817.084,922.913,952.283,862.015,1040.197,874.089,1008.956,1008.33,907.992,1023.302,922.811,804.264
2283,2019,21,606461,606461,607-623 Collins Street MELBOURNE 3000,Melbourne (CBD),Krispy Kreme,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,12,144.95469,-37.81929,817.084,922.913,952.283,862.015,1040.197,874.089,1008.956,1008.33,907.992,1023.302,922.811,804.264
2284,2019,21,606461,606461,607-623 Collins Street MELBOURNE 3000,Melbourne (CBD),Krispy Kreme,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,31,144.95469,-37.81929,817.084,922.913,952.283,862.015,1040.197,874.089,1008.956,1008.33,907.992,1023.302,922.811,804.264
2285,2019,22,102103,102103,487-503 Collins Street MELBOURNE 3000,Melbourne (CBD),Bonnie Coffee Brewers,4512,Takeaway Food Services,Seats - Indoor,10,144.95812,-37.81854,363.35,382.781,419.939,391.374,430.746,385.23,426.597,427.59,383.91,433.675,410.379,373.628
2286,2019,22,102103,102103,487-503 Collins Street MELBOURNE 3000,Melbourne (CBD),Bonnie Coffee Brewers,4512,Takeaway Food Services,Seats - Outdoor,12,144.95812,-37.81854,363.35,382.781,419.939,391.374,430.746,385.23,426.597,427.59,383.91,433.675,410.379,373.628
2287,2019,22,102103,102103,487-503 Collins Street MELBOURNE 3000,Melbourne (CBD),Alluvial Restaurant,4511,Cafes and Restaurants,Seats - Indoor,110,144.95812,-37.81854,363.35,382.781,419.939,391.374,430.746,385.23,426.597,427.59,383.91,433.675,410.379,373.628
2288,2019,22,102103,102103,487-503 Collins Street MELBOURNE 3000,Melbourne (CBD),Market Lane Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.95812,-37.81854,363.35,382.781,419.939,391.374,430.746,385.23,426.597,427.59,383.91,433.675,410.379,373.628
2289,2019,22,102103,102103,487-503 Collins Street MELBOURNE 3000,Melbourne (CBD),Merchant Osteria Veneta,4511,Cafes and Restaurants,Seats - Indoor,140,144.95812,-37.81854,363.35,382.781,419.939,391.374,430.746,385.23,426.597,427.59,383.91,433.675,410.379,373.628
2290,2019,22,102103,102103,487-503 Collins Street MELBOURNE 3000,Melbourne (CBD),Bluestone Wine Lounge,4520,"Pubs, Taverns and Bars",Seats - Indoor,10,144.95812,-37.81854,363.35,382.781,419.939,391.374,430.746,385.23,426.597,427.59,383.91,433.675,410.379,373.628
2291,2019,22,102104,102104,505-535 Collins Street MELBOURNE 3000,Melbourne (CBD),Sensory Lab,4511,Cafes and Restaurants,Seats - Indoor,4,144.95747,-37.81865,238.258,260.969,282.932,254.343,283.121,247.043,277.932,282.058,258.011,293.414,277.594,251.679
2292,2019,22,102104,102104,505-535 Collins Street MELBOURNE 3000,Melbourne (CBD),Sensory Lab,4511,Cafes and Restaurants,Seats - Outdoor,28,144.95747,-37.81865,238.258,260.969,282.932,254.343,283.121,247.043,277.932,282.058,258.011,293.414,277.594,251.679
2293,2019,22,102104,102104,505-535 Collins Street MELBOURNE 3000,Melbourne (CBD),Rustica,4511,Cafes and Restaurants,Seats - Indoor,21,144.95747,-37.81865,238.258,260.969,282.932,254.343,283.121,247.043,277.932,282.058,258.011,293.414,277.594,251.679
2294,2019,22,102104,102104,505-535 Collins Street MELBOURNE 3000,Melbourne (CBD),Rustica,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95747,-37.81865,238.258,260.969,282.932,254.343,283.121,247.043,277.932,282.058,258.011,293.414,277.594,251.679
2295,2019,22,102104,102104,505-535 Collins Street MELBOURNE 3000,Melbourne (CBD),Vue De Monde,4511,Cafes and Restaurants,Seats - Indoor,30,144.95747,-37.81865,238.258,260.969,282.932,254.343,283.121,247.043,277.932,282.058,258.011,293.414,277.594,251.679
2296,2019,22,102104,102104,505-535 Collins Street MELBOURNE 3000,Melbourne (CBD),St Ali Mercedes Me,4511,Cafes and Restaurants,Seats - Indoor,122,144.95747,-37.81865,238.258,260.969,282.932,254.343,283.121,247.043,277.932,282.058,258.011,293.414,277.594,251.679
2297,2019,22,105397,105397,42-44 King Street MELBOURNE 3000,Melbourne (CBD),Rare Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,120,144.95732,-37.81918,252.789,276.489,300.33,269.884,301.084,259.409,295.962,300.531,273.406,308.948,293.924,266.647
2298,2019,22,110092,110092,35-47 William Street MELBOURNE 3000,Melbourne (CBD),In a Rush,4511,Cafes and Restaurants,Seats - Indoor,54,144.95914,-37.81858,612.63,667.63,725.412,647.352,736.088,605.969,728.862,737.054,658.661,735.203,703.78,641.507
2299,2019,22,110092,110092,35-47 William Street MELBOURNE 3000,Melbourne (CBD),In a Rush,4511,Cafes and Restaurants,Seats - Outdoor,36,144.95914,-37.81858,612.63,667.63,725.412,647.352,736.088,605.969,728.862,737.054,658.661,735.203,703.78,641.507
2300,2019,23,102094,102094,389-399 Collins Street MELBOURNE 3000,Melbourne (CBD),The Old Chamber,4511,Cafes and Restaurants,Seats - Indoor,52,144.96143,-37.81731,,397.216,451.854,462.542,455.967,426.882,473.579,472.219,432.002,489.612,467.825,538.844
2301,2019,23,102095,102095,401-403 Collins Street MELBOURNE 3000,Melbourne (CBD),Natural History Bar & Grill,4511,Cafes and Restaurants,Seats - Indoor,150,144.96121,-37.81737,,418.517,575.932,575.355,568.491,533.17,587.897,585.912,549.492,603.116,590.635,659.347
2302,2019,23,102095,102095,401-403 Collins Street MELBOURNE 3000,Melbourne (CBD),Natural History Bar & Grill,4511,Cafes and Restaurants,Seats - Outdoor,26,144.96121,-37.81737,,418.517,575.932,575.355,568.491,533.17,587.897,585.912,549.492,603.116,590.635,659.347
2303,2019,23,102096,102096,405-407 Collins Street MELBOURNE 3000,Melbourne (CBD),Bluebag,4511,Cafes and Restaurants,Seats - Indoor,40,144.96111,-37.81745,,732.613,886.69,811.397,863.332,789.789,860.77,873.697,827.973,933.263,891.059,944.726
2304,2019,23,102096,102096,405-407 Collins Street MELBOURNE 3000,Melbourne (CBD),Bluebag,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96111,-37.81745,,732.613,886.69,811.397,863.332,789.789,860.77,873.697,827.973,933.263,891.059,944.726
2305,2019,23,102098,102098,415-417 Collins Street MELBOURNE 3000,Melbourne (CBD),The Sherlock Holmes Inn,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,144.96087,-37.81747,,701.455,847.33,775.194,825.016,754.672,822.51,834.91,791.2,892.049,851.616,903.057
2306,2019,23,102099,102099,419-429 Collins Street MELBOURNE 3000,Melbourne (CBD),Ms Collins,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.96065,-37.81753,,676.77,816.019,746.408,794.546,726.768,792.09,804.07,761.956,859.301,820.253,870.021
2307,2019,23,106436,106436,54-60 Market Street MELBOURNE 3000,Melbourne (CBD),Oak & Vine Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,120,144.96082,-37.81778,,711.418,856.853,783.854,834.426,763.296,831.852,844.442,800.095,902.541,861.321,913.92
2308,2019,23,106436,106436,54-60 Market Street MELBOURNE 3000,Melbourne (CBD),Oak & Vine Restaurant,4511,Cafes and Restaurants,Seats - Indoor,68,144.96082,-37.81778,,711.418,856.853,783.854,834.426,763.296,831.852,844.442,800.095,902.541,861.321,913.92
2309,2019,23,106437,106437,42-52 Market Street MELBOURNE 3000,Melbourne (CBD),Mionma,4511,Cafes and Restaurants,Seats - Indoor,36,144.96082,-37.81805,,723.864,869.429,795.315,846.83,774.614,844.165,856.998,811.819,916.223,874.051,927.828
