,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x,y
1226,2019,54,105851,105851,393-397 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Larder Section,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9612,-37.81385
1227,2019,54,105852,105852,401-405 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Palermo,4511,Cafes and Restaurants,Seats - Indoor,150,144.96103,-37.81403
1228,2019,54,108104,108104,184-192 Queen Street MELBOURNE 3000,Melbourne (CBD),Homi Noodle Bar,4511,Cafes and Restaurants,Seats - Indoor,36,144.96068,-37.81403
1229,2019,54,108104,108104,184-192 Queen Street MELBOURNE 3000,Melbourne (CBD),Workshop Brothers,4512,Takeaway Food Services,Seats - Indoor,9,144.96068,-37.81403
1230,2019,54,108106,108106,174-176 Queen Street MELBOURNE 3000,Melbourne (CBD),Nirankar Restaurant,4511,Cafes and Restaurants,Seats - Indoor,110,144.96077,-37.81429
1231,2019,54,108145,108145,8-14 Rankins Lane MELBOURNE 3000,Melbourne (CBD),Manchester Press,4511,Cafes and Restaurants,Seats - Indoor,50,144.96213,-37.81388
1232,2019,54,108818,108818,19 Somerset Place MELBOURNE 3000,Melbourne (CBD),The Little Mule Cafe,4511,Cafes and Restaurants,Seats - Indoor,34,144.96239,-37.8138
1233,2019,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),Portello Rosso,4511,Cafes and Restaurants,Seats - Indoor,45,144.96185,-37.81381
1234,2019,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Ca De Vin,4511,Cafes and Restaurants,Seats - Outdoor,140,144.96329,-37.8136
1235,2019,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Oda Sushi,4511,Cafes and Restaurants,Seats - Indoor,16,144.96329,-37.8136
1236,2019,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mama's Buoi,4511,Cafes and Restaurants,Seats - Outdoor,62,144.96329,-37.8136
1237,2019,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Federal Coffee Palace,4511,Cafes and Restaurants,Seats - Outdoor,155,144.96329,-37.8136
1238,2019,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mama's Buoi,4511,Cafes and Restaurants,Seats - Indoor,12,144.96329,-37.8136
1239,2019,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Oda Sushi,4511,Cafes and Restaurants,Seats - Outdoor,38,144.96329,-37.8136
1240,2019,55,101194,101194,314-336 Bourke Street MELBOURNE 3000,Melbourne (CBD),Brunetti Myer Melbourne,4511,Cafes and Restaurants,Seats - Indoor,99,144.96383,-37.81345
1241,2019,55,101194,101194,314-336 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Salon,4511,Cafes and Restaurants,Seats - Indoor,54,144.96383,-37.81345
1242,2019,55,105840,105840,265-279 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),The Louden Kitchen & Grill,4511,Cafes and Restaurants,Seats - Indoor,150,144.96466,-37.8129
1243,2019,55,105840,105840,265-279 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Mercure Welcome Hotel,4400,Accommodation,Seats - Indoor,75,144.96466,-37.8129
1244,2019,55,105840,105840,265-279 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Mercure Welcome Hotel,4400,Accommodation,Seats - Outdoor,30,144.96466,-37.8129
1245,2019,55,109284,109284,191-205 Swanston Street MELBOURNE 3000,Melbourne (CBD),Soul Cafe,4511,Cafes and Restaurants,Seats - Indoor,42,144.96501,-37.8131
1246,2019,55,109284,109284,191-205 Swanston Street MELBOURNE 3000,Melbourne (CBD),Soul Cafe,4511,Cafes and Restaurants,Seats - Outdoor,30,144.96501,-37.8131
1247,2019,55,109285,109285,207-209 Swanston Street MELBOURNE 3000,Melbourne (CBD),Sam Sam,4511,Cafes and Restaurants,Seats - Indoor,90,144.96504,-37.8129
1248,2019,55,109286,109286,211-213 Swanston Street MELBOURNE 3000,Melbourne (CBD),Yoyogi Japanese Cafe,4511,Cafes and Restaurants,Seats - Indoor,98,144.96501,-37.81285
1249,2019,55,109288,109288,219-225 Swanston Street MELBOURNE 3000,Melbourne (CBD),Red Piggy,4511,Cafes and Restaurants,Seats - Indoor,40,144.96496,-37.81272
1250,2019,55,109288,109288,219-225 Swanston Street MELBOURNE 3000,Melbourne (CBD),Red Piggy,4511,Cafes and Restaurants,Seats - Outdoor,34,144.96496,-37.81272
1251,2019,55,109288,109288,219-225 Swanston Street MELBOURNE 3000,Melbourne (CBD),Da Hu the Great Tiger,4511,Cafes and Restaurants,Seats - Indoor,100,144.96496,-37.81272
1252,2019,56,101199,101199,246-260 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mister Close,4511,Cafes and Restaurants,Seats - Indoor,64,144.96585,-37.81295
1253,2019,56,101199,101199,246-260 Bourke Street MELBOURNE 3000,Melbourne (CBD),Melbourne Dae Jang Geum Korean BBQ,4511,Cafes and Restaurants,Seats - Indoor,120,144.96585,-37.81295
1254,2019,56,101199,101199,246-260 Bourke Street MELBOURNE 3000,Melbourne (CBD),Pad Thai,4511,Cafes and Restaurants,Seats - Indoor,62,144.96585,-37.81295
1255,2019,56,101200,101200,222-244 Bourke Street MELBOURNE 3000,Melbourne (CBD),Li Ji Matalang,4511,Cafes and Restaurants,Seats - Indoor,50,144.96628,-37.81274
1256,2019,56,101200,101200,222-244 Bourke Street MELBOURNE 3000,Melbourne (CBD),Gloria Jean's Coffees,4511,Cafes and Restaurants,Seats - Indoor,20,144.96628,-37.81274
1257,2019,56,101200,101200,222-244 Bourke Street MELBOURNE 3000,Melbourne (CBD),Gloria Jean's Coffees,4511,Cafes and Restaurants,Seats - Outdoor,22,144.96628,-37.81274
1258,2019,56,101200,101200,222-244 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Grand BBQ,4511,Cafes and Restaurants,Seats - Indoor,30,144.96628,-37.81274
1259,2019,56,101200,101200,222-244 Bourke Street MELBOURNE 3000,Melbourne (CBD),Spicy Fish Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.96628,-37.81274
1260,2019,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),Dragon Boat,4511,Cafes and Restaurants,Seats - Indoor,250,144.96687,-37.81267
1261,2019,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),Blackball at Chinatown,4511,Cafes and Restaurants,Seats - Indoor,50,144.96687,-37.81267
1262,2019,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),China Chilli,4511,Cafes and Restaurants,Seats - Indoor,180,144.96687,-37.81267
1263,2019,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),House of Delight,4511,Cafes and Restaurants,Seats - Indoor,300,144.96687,-37.81267
1264,2019,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),Tim Ho Wan,4511,Cafes and Restaurants,Seats - Indoor,90,144.96687,-37.81267
1265,2019,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mrs Zan's Kitchen,4511,Cafes and Restaurants,Seats - Indoor,56,144.96687,-37.81267
1266,2019,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),China Red,4511,Cafes and Restaurants,Seats - Indoor,120,144.96687,-37.81267
1267,2019,56,101203,101203,202-204 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hot Spicy Stick,4511,Cafes and Restaurants,Seats - Indoor,58,144.96718,-37.81265
1268,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Nong Tang Noodle House,4511,Cafes and Restaurants,Seats - Indoor,46,144.96727,-37.81242
1269,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Two Peck Crispy Chicken,4512,Takeaway Food Services,Seats - Indoor,5,144.96727,-37.81242
1270,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Mr Ramen San,4511,Cafes and Restaurants,Seats - Indoor,22,144.96727,-37.81242
1271,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Chatime,4512,Takeaway Food Services,Seats - Outdoor,2,144.96727,-37.81242
1272,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Shandong Mama Dumplings,4511,Cafes and Restaurants,Seats - Indoor,60,144.96727,-37.81242
1273,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Kaneda Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,40,144.96727,-37.81242
1274,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Sichuan Dining Room,4511,Cafes and Restaurants,Seats - Indoor,72,144.96727,-37.81242
1275,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Yokocho,4511,Cafes and Restaurants,Seats - Indoor,65,144.96727,-37.81242
1276,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Yokocho,4511,Cafes and Restaurants,Seats - Outdoor,80,144.96727,-37.81242
1277,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Wagaya Japanese Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96727,-37.81242
1278,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Sushi Hotaru,4511,Cafes and Restaurants,Seats - Indoor,46,144.96727,-37.81242
1279,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Wagaya Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,300,144.96727,-37.81242
1280,2019,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Heart Of Tea,4512,Takeaway Food Services,Seats - Indoor,9,144.96727,-37.81242
1281,2019,56,101206,101206,188 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Lab - Nitrogen Gelato,4512,Takeaway Food Services,Seats - Indoor,20,144.96761,-37.8127
1282,2019,56,101206,101206,188 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Lab - Nitrogen Gelato,4512,Takeaway Food Services,Seats - Outdoor,8,144.96761,-37.8127
1283,2019,56,101207,101207,184-186 Bourke Street MELBOURNE 3000,Melbourne (CBD),Udon Yasan,4511,Cafes and Restaurants,Seats - Indoor,48,144.96769,-37.81268
1284,2019,56,101208,101208,180-182 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hungry Jack's,4511,Cafes and Restaurants,Seats - Indoor,130,144.96779,-37.81265
1285,2019,56,105838,105838,189-191 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Westlake Restaurant,4511,Cafes and Restaurants,Seats - Indoor,200,144.96695,-37.81219
1286,2019,56,105839,105839,193-195 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Dessert Story,4511,Cafes and Restaurants,Seats - Indoor,60,144.96683,-37.81222
1287,2019,56,108538,108538,163-169 Russell Street MELBOURNE 3000,Melbourne (CBD),Shanghai Street Xiaolong Bao & Dumplings,4511,Cafes and Restaurants,Seats - Indoor,60,144.96765,-37.81247
1288,2019,56,108538,108538,163-169 Russell Street MELBOURNE 3000,Melbourne (CBD),Shanghai Dragon Dumpling House,4511,Cafes and Restaurants,Seats - Indoor,28,144.96765,-37.81247
1289,2019,56,108539,108539,171-173 Russell Street MELBOURNE 3000,Melbourne (CBD),Nam Loong Seafood Restaurant,4511,Cafes and Restaurants,Seats - Indoor,64,144.96759,-37.81238
1290,2019,56,108541,108541,179 Russell Street MELBOURNE 3000,Melbourne (CBD),Ta-Ta House,4511,Cafes and Restaurants,Seats - Indoor,80,144.96753,-37.81226
1291,2019,56,108542,108542,181-183 Russell Street MELBOURNE 3000,Melbourne (CBD),Musashi Ramen Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.96751,-37.81222
1292,2019,56,108545,108545,191-193 Russell Street MELBOURNE 3000,Melbourne (CBD),Jinzhou Royal Barbecue,4511,Cafes and Restaurants,Seats - Indoor,48,144.96744,-37.81207
1293,2019,56,108546,108546,195-197 Russell Street MELBOURNE 3000,Melbourne (CBD),Teaser Fengcha,4129,Other Specialised Food Retailing,Seats - Indoor,10,144.9674,-37.812
1294,2019,56,108546,108546,195-197 Russell Street MELBOURNE 3000,Melbourne (CBD),Da Hu Peking Duck Restaurant,4511,Cafes and Restaurants,Seats - Indoor,120,144.9674,-37.812
1295,2019,56,109400,109400,216-220 Swanston Street MELBOURNE 3000,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Indoor,25,144.96557,-37.8127
1296,2019,56,109402,109402,212 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Tasty Spicy Hot Pot,4511,Cafes and Restaurants,Seats - Indoor,32,144.96561,-37.81279
1297,2019,56,529297,529297,175 Russell Street MELBOURNE 3000,Melbourne (CBD),YGF Metalang,4511,Cafes and Restaurants,Seats - Indoor,24,144.96757,-37.81234
1298,2019,56,529298,529298,177 Russell Street MELBOURNE 3000,Melbourne (CBD),Crazy Wing,4511,Cafes and Restaurants,Seats - Indoor,40,144.96755,-37.8123
1299,2019,6,110655,110655,1-19 Princes Walk MELBOURNE 3000,Melbourne (CBD),Riverland Bar,4511,Cafes and Restaurants,Seats - Outdoor,220,144.96866,-37.81867
1300,2019,6,110655,110655,1-19 Princes Walk MELBOURNE 3000,Melbourne (CBD),Pilgrim,4511,Cafes and Restaurants,Seats - Indoor,40,144.96866,-37.81867
1301,2019,6,110655,110655,1-19 Princes Walk MELBOURNE 3000,Melbourne (CBD),Pilgrim,4511,Cafes and Restaurants,Seats - Outdoor,130,144.96866,-37.81867
1302,2019,6,110655,110655,1-19 Princes Walk MELBOURNE 3000,Melbourne (CBD),Riverland Bar,4511,Cafes and Restaurants,Seats - Indoor,35,144.96866,-37.81867
1303,2019,6,578323,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Time Out Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,144.96982,-37.81779
1304,2019,6,578323,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Time Out Cafe,4511,Cafes and Restaurants,Seats - Outdoor,140,144.96982,-37.81779
1305,2019,6,578325,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Arintji,4511,Cafes and Restaurants,Seats - Indoor,75,144.96982,-37.81779
1306,2019,6,578325,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Arintji,4511,Cafes and Restaurants,Seats - Outdoor,100,144.96982,-37.81779
1307,2019,6,578325,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Il Pom Italian,4511,Cafes and Restaurants,Seats - Indoor,70,144.96982,-37.81779
1308,2019,6,578325,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Il Pom Italian,4511,Cafes and Restaurants,Seats - Outdoor,110,144.96982,-37.81779
1309,2019,6,578320,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Crossbar Cafe,4511,Cafes and Restaurants,Seats - Indoor,50,144.96982,-37.81779
1310,2019,6,578320,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),In a Rush,4511,Cafes and Restaurants,Seats - Indoor,60,144.96982,-37.81779
1311,2019,6,578319,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Chocolate Buddha,4511,Cafes and Restaurants,Seats - Indoor,93,144.96982,-37.81779
1312,2019,6,578319,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Chocolate Buddha,4511,Cafes and Restaurants,Seats - Outdoor,180,144.96982,-37.81779
1313,2019,6,578319,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),ACMI Cafe & Bar,4511,Cafes and Restaurants,Seats - Indoor,120,144.96982,-37.81779
1314,2019,6,578319,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),ACMI Cafe & Bar,4511,Cafes and Restaurants,Seats - Outdoor,66,144.96982,-37.81779
1315,2019,6,578325,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Taxi Riverside,6712,Non-Residential Property Operators,Seats - Indoor,230,144.96982,-37.81779
1316,2019,6,578321,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Beer De Luxe,4520,"Pubs, Taverns and Bars",Seats - Indoor,200,144.96982,-37.81779
1317,2019,6,578321,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Beer De Luxe,4520,"Pubs, Taverns and Bars",Seats - Outdoor,400,144.96982,-37.81779
1318,2019,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Transit Rooftop Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,144.96982,-37.81779
1319,2019,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Transit Rooftop Bar,4520,"Pubs, Taverns and Bars",Seats - Outdoor,104,144.96982,-37.81779
1320,2019,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Taxi Kitchen,4511,Cafes and Restaurants,Seats - Indoor,220,144.96982,-37.81779
1321,2019,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Little Ramen Bar,4511,Cafes and Restaurants,Seats - Indoor,36,144.96228,-37.81321
1322,2019,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Little Ramen Bar,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96228,-37.81321
1323,2019,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Ace Poke,4512,Takeaway Food Services,Seats - Indoor,18,144.96228,-37.81321
1324,2019,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Hana's Kitchen,4512,Takeaway Food Services,Seats - Indoor,28,144.96228,-37.81321
1325,2019,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Hana's Kitchen,4512,Takeaway Food Services,Seats - Outdoor,4,144.96228,-37.81321
1326,2019,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Shanghai Street,4511,Cafes and Restaurants,Seats - Indoor,30,144.96228,-37.81321
1327,2019,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Shanghai Street,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96228,-37.81321
1328,2019,64,104377,104377,10-12 Goldie Place MELBOURNE 3000,Melbourne (CBD),Rare Steakhouse Midtown,4511,Cafes and Restaurants,Seats - Indoor,90,144.96078,-37.81339
1329,2019,64,104657,104657,59-61 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Miznon,4511,Cafes and Restaurants,Seats - Outdoor,30,144.96097,-37.81338
1330,2019,64,104657,104657,59-61 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Miznon,4511,Cafes and Restaurants,Seats - Indoor,70,144.96097,-37.81338
1331,2019,64,104659,104659,67-73 Hardware Lane MELBOURNE 3000,Melbourne (CBD),The Mill,4511,Cafes and Restaurants,Seats - Indoor,60,144.96091,-37.81323
1332,2019,64,104659,104659,67-73 Hardware Lane MELBOURNE 3000,Melbourne (CBD),The Mill,4511,Cafes and Restaurants,Seats - Outdoor,44,144.96091,-37.81323
1333,2019,64,104660,104660,75-77 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Amigos Hardware Lane,4511,Cafes and Restaurants,Seats - Indoor,100,144.96087,-37.81314
1334,2019,64,104660,104660,75-77 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Amigos Hardware Lane,4511,Cafes and Restaurants,Seats - Outdoor,44,144.96087,-37.81314
1335,2019,64,104665,104665,68-78 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Vons Restaurant & Bar,4511,Cafes and Restaurants,Seats - Indoor,54,144.96111,-37.81307
1336,2019,64,104665,104665,68-78 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Vons Restaurant & Bar,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96111,-37.81307
1337,2019,64,104666,104666,64-66 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Grill Steak Seafood,4511,Cafes and Restaurants,Seats - Indoor,190,144.96117,-37.81318
1338,2019,64,104666,104666,64-66 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Grill Steak Seafood,4511,Cafes and Restaurants,Seats - Outdoor,60,144.96117,-37.81318
1339,2019,64,104668,104668,60 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Il Nostro Posto,4511,Cafes and Restaurants,Seats - Indoor,64,144.96121,-37.81329
1340,2019,64,104668,104668,60 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Il Nostro Posto,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96121,-37.81329
1341,2019,64,104669,104669,54-58 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Max Bar & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,108,144.96126,-37.81339
1342,2019,64,104669,104669,54-58 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Max Bar & Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,84,144.96126,-37.81339
1343,2019,64,105700,105700,359-363 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Whitehart,4520,"Pubs, Taverns and Bars",Seats - Indoor,32,144.96188,-37.81275
1344,2019,64,105704,105704,377-381 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Restaurant Shik,4511,Cafes and Restaurants,Seats - Indoor,26,144.96145,-37.81288
1345,2019,64,105704,105704,377-381 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Sun Moth Canteen & Bar,4511,Cafes and Restaurants,Seats - Indoor,62,144.96145,-37.81288
1346,2019,64,105704,105704,377-381 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Crust Gourmet Pizza Bar Melbourne,4511,Cafes and Restaurants,Seats - Indoor,24,144.96145,-37.81288
1347,2019,64,105705,105705,383-387 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Club Retro,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.9612,-37.81285
1348,2019,64,105706,105706,389-395 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Top Tongue,4511,Cafes and Restaurants,Seats - Indoor,35,144.96101,-37.81288
1349,2019,64,105706,105706,389-395 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Top Tongue,4511,Cafes and Restaurants,Seats - Outdoor,25,144.96101,-37.81288
1350,2019,64,105706,105706,389-395 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Golden Monkey,4520,"Pubs, Taverns and Bars",Seats - Indoor,130,144.96101,-37.81288
